Cod_articulo,Descripcion,Desc_adicional,Familia,Codigo_Barras
0201035580,M800 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M800 T1 UN
0201035590,M800 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M800 T2 UN
0201035600,M800 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M800 T3 UN
0201035610,M800 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M800 T4 UN
0201035620,M802 T1 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M802 T1 AZU
0201035630,M802 T1 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M802 T1 VMI
0201035640,M802 T2 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M802 T2 AZU
0201035650,M802 T2 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M802 T2 VMI
0201035660,M802 T3 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M802 T3 AZU
0201035670,M802 T3 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M802 T3 VMI
0201035680,M802 T4 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M802 T4 AZU
0201035690,M802 T4 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M802 T4 VMI
0201035700,M804 T1 AZUL FRANCIA,BOXER,LINEA UNDERWARE HOMBRE,M804 T1 AZF
0201035710,M804 T1 BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M804 T1 BCO
0201035720,M804 T1 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T1 G
0201035730,M804 T1 MARINO,BOXER,LINEA UNDERWARE HOMBRE,M804 T1 MAR
0201035740,M804 T1 NGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T1 NG
0201035750,M804 T2 AZUL FRANCIA,BOXER,LINEA UNDERWARE HOMBRE,M804 T2 AZF
0201035760,M804 T2 BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M804 T2 BCO
0201035770,M804 T2 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T2 G
0201035780,M804 T2 MARINO,BOXER,LINEA UNDERWARE HOMBRE,M804 T2 MAR
0201035790,M804 T2 NGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T2 NG
0201035800,M804 T3 AZUL FRANCIA,BOXER,LINEA UNDERWARE HOMBRE,M804 T3 AZF
0201035810,M804 T3 BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M804 T3 BCO
0201035820,M804 T3 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T3 G
0201035830,M804 T3 MARINO,BOXER,LINEA UNDERWARE HOMBRE,M804 T3 MAR
0201035840,M804 T3 NGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T3 NG
0201035850,M804 T4 AZUL FRANCIA,BOXER,LINEA UNDERWARE HOMBRE,M804 T4 AZF
0201035860,M804 T4 BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M804 T4 BCO
0201035870,M804 T4 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T4 G
0201035880,M804 T4 MARINO,BOXER,LINEA UNDERWARE HOMBRE,M804 T4 MAR
0201035890,M804 T4 NGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M804 T4 NG
0201035900,M805 T1 BLANCO,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T1 BCO
0201035910,M805 T1 GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T1 GC
0201035920,M805 T1 NGRO/GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T1 NG
0201035930,M805 T2 BLANCO,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T2 BCO
0201035940,M805 T2 GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T2 GC
0201035950,M805 T2 NGRO/GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T2 NG
0201035960,M805 T3 BLANCO,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T3 BCO
0201035970,M805 T3 GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T3 GC
0201035980,M805 T3 NGRO/GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T3 NG
0201035990,M805 T4 BLANCO,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T4 BCO
0201036000,M805 T4 GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T4 GC
0201036010,M805 T4 NGRO/GRIS,BOXER LARGO,LINEA UNDERWARE HOMBRE,M805 T4 NG
0201036020,M806 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M806 T1 UN
0201036030,M806 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M806 T2 UN
0201036040,M806 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M806 T3 UN
0201036050,M806 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M806 T4 UN
0201036060,M807 T2 ROJO,BOXER,LINEA UNDERWARE HOMBRE,M807 T2 RJ
0201036070,M808 T1 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M808 T1 BD
0201036080,M808 T1 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M808 T1 G
0201036090,M808 T2 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M808 T2 BD
0201036100,M808 T2 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M808 T2 G
0201036110,M808 T3 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M808 T3 BD
0201036120,M808 T3 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M808 T3 G
0201036130,M808 T4 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M808 T4 BD
0201036140,M808 T4 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M808 T4 G
0201036150,M810 T1 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M810 T1 AZU
0201036160,M810 T1 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M810 T1 G
0201036170,M810 T2 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M810 T2 AZU
0201036180,M810 T2 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M810 T2 G
0201036190,M810 T3 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M810 T3 AZU
0201036200,M810 T3 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M810 T3 G
0201036210,M810 T4 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M810 T4 AZU
0201036220,M810 T4 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M810 T4 G
0201036230,M811 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M811 T1 UN
0201036240,M811 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M811 T2 UN
0201036250,M811 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M811 T3 UN
0201036260,M811 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M811 T4 UN
0201036270,M812 T1 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M812 T1 AZU
0201036280,M812 T1 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M812 T1 GR
0201036290,M812 T1 UVA,BOXER,LINEA UNDERWARE HOMBRE,M812 T1 UV
0201036300,M812 T2 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M812 T2 AZU
0201036310,M812 T2 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M812 T2 GR
0201036320,M812 T2 UVA,BOXER,LINEA UNDERWARE HOMBRE,M812 T2 UV
0201036330,M812 T3 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M812 T3 AZU
0201036340,M812 T3 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M812 T3 GR
0201036350,M812 T3 UVA,BOXER,LINEA UNDERWARE HOMBRE,M812 T3 UV
0201036360,M812 T4 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M812 T4 AZU
0201036370,M812 T4 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M812 T4 GR
0201036380,M812 T4 UVA,BOXER,LINEA UNDERWARE HOMBRE,M812 T4 UV
0201036390,M813 T1 FUCSIA,BOXER,LINEA UNDERWARE HOMBRE,M813 T1 FUC
0201036400,M813 T1 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M813 T1 VF
0201036410,M813 T2 FUCSIA,BOXER,LINEA UNDERWARE HOMBRE,M813 T2 FUC
0201036420,M813 T2 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M813 T2 VF
0201036430,M813 T3 FUCSIA,BOXER,LINEA UNDERWARE HOMBRE,M813 T3 FUC
0201036440,M813 T3 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M813 T3 VF
0201036450,M813 T4 FUCSIA,BOXER,LINEA UNDERWARE HOMBRE,M813 T4 FUC
0201036460,M813 T4 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M813 T4 VF
0201036470,M814 T1 CORAL,BOXER,LINEA UNDERWARE HOMBRE,M814 T1 CO
0201036480,M814 T1 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M814 T1 VE
0201036490,M814 T2 CORAL,BOXER,LINEA UNDERWARE HOMBRE,M814 T2  CO
0201036500,M814 T2 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M814 T2 VE
0201036510,M814 T3 CORAL,BOXER,LINEA UNDERWARE HOMBRE,M814 T3 CO
0201036520,M814 T3 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M814 T3 VE
0201036530,M814 T4 CORAL,BOXER,LINEA UNDERWARE HOMBRE,M814 T4 CO
0201036540,M814 T4 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M814 T4 VE
0201036550,M815 T1 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M815 T1 BR
0201036560,M815 T1 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M815 T1 VML
0201036570,M815 T2 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M815 T2 BR
0201036580,M815 T2 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M815 T2 VML
0201036590,M815 T3 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M815 T3 BR
0201036600,M815 T3 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M815 T3 VML
0201036610,M815 T4 BORDO,BOXER,LINEA UNDERWARE HOMBRE,M815 T4 BR
0201036620,M815 T4 VRDE MILITAR,BOXER,LINEA UNDERWARE HOMBRE,M815 T4 VML
0201036630,M816 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M816 T1 UN
0201036640,M816 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M816 T2 UN
0201036650,M816 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M816 T3 UN
0201036660,M816 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M816 T4 UN
0201036670,M817 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M817 T1 UN
0201036680,M817 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M817 T2 UN
0201036690,M817 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M817 T3 UN
0201036700,M817 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M817 T4 UN
0201036710,M819 T1 AMARILLO,BOXER,LINEA UNDERWARE HOMBRE,M819 T1 AMA
0201036720,M819 T1 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M819 T1 VE
0201036730,M819 T2 AMARILLO,BOXER,LINEA UNDERWARE HOMBRE,M819 T2 AMA
0201036740,M819 T2 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M819 T2 VE
0201036750,M819 T3 AMARILLO,BOXER,LINEA UNDERWARE HOMBRE,M819 T3 AMA
0201036760,M819 T3 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M819 T3 VE
0201036770,M819 T4 AMARILLO,BOXER,LINEA UNDERWARE HOMBRE,M819 T4 AMA
0201036780,M819 T4 VERDE,BOXER,LINEA UNDERWARE HOMBRE,M819 T4 VE
0201036790,M820 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M820 T1 UN
0201036800,M820 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M820 T2 UN
0201036810,M820 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M820 T3 UN
0201036820,M820 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M820 T4 UN
0201036830,M822 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M822 T1 UN
0201036840,M822 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M822 T2 UN
0201036850,M822 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M822 T3 UN
0201036860,M822 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M822 T4 UN
0201036870,M823 T1 AZUL-VERDE,BOXER,LINEA UNDERWARE HOMBRE,M823 T1 AZV
0201036880,M823 T1 NEGRO-BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M823 T1 NB
0201036890,M823 T2 AZUL-VERDE,BOXER,LINEA UNDERWARE HOMBRE,M823 T2 AZV
0201036900,M823 T2 NEGRO-BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M823 T2 NB
0201036910,M823 T3 AZUL-VERDE,BOXER,LINEA UNDERWARE HOMBRE,M823 T3 AZV
0201036920,M823 T3 NEGRO-BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M823 T3 NB
0201036930,M823 T4 AZUL-VERDE,BOXER,LINEA UNDERWARE HOMBRE,M823 T4 AZV
0201036940,M823 T4 NEGRO-BLANCO,BOXER,LINEA UNDERWARE HOMBRE,M823 T4 NB
0201036950,M826 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M826 T1 UN
0201036960,M826 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M826 T2 UN
0201036970,M826 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M826 T3 UN
0201036980,M826 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M826 T4 UN
0201036990,M828 T1 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M828 T1 UN
0201037000,M828 T2 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M828 T2 UN
0201037010,M828 T3 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M828 T3 UN
0201037020,M828 T4 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M828 T4 UN
0201037040,M610 T6 UNICO,BOXER,LINEA UNDERWARE HOMBRE,M610 T6 UN
0201037050,M600 T10 NEGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M600 10 NG
0201037060,M801 T5 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M801/1 5 AZM
0201037070,M801 T5 GRIS,BOXER,LINEA UNDERWARE HOMBRE,M801/1 5 G
0201037080,M801 T6 AZUL,BOXER,LINEA UNDERWARE HOMBRE,M801/1 6 AZM
0201037090,M600 T12 NEGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M600 12 NG
0201037110,M873 TS ESTAM PALMERAS,BOXER,LINEA UNDERWARE HOMBRE,M873  1  UN
0201037130,M892 TS AMARILLO,BOXER,LINEA UNDERWARE HOMBRE,M892 1 AMA
0201037140,M892 TM AMARILLO,BOXER,LINEA UNDERWARE HOMBRE,M892 2 AMA
0201037150,M892 TL AMARILLO,BOXER,LINEA UNDERWARE HOMBRE,M892 3 AMA
0201037160,M893 TXXXL GRIS,BOXER,LINEA UNDERWARE HOMBRE,M893/1 6 G
0201037170,M600 T8 NEGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M600 8 NLG
0201037190,M600 T14 NEGRO/GRIS,BOXER,LINEA UNDERWARE HOMBRE,M600 14 NLG
0201038110,6015BR T14 NEGRO,BOXER,LINEA UNDERWARE HOMBRE,6015014002
0201038370,6087BR T14 ESMERALDA,boxer,LINEA UNDERWARE HOMBRE,6087014014
0201038380,6087BR T12 ESMERALDA,boxer,LINEA UNDERWARE HOMBRE,6087012014
0201038390,6087BR T10 ESMERALDA,boxer,LINEA UNDERWARE HOMBRE,6087010014
0201038400,6087BR T8 ESMERALDA,boxer,LINEA UNDERWARE HOMBRE,6087008014
0201038410,6087BR T6 ESMERALDA,boxer,LINEA UNDERWARE HOMBRE,6087006014
0201038420,6087BR T4 ESMERALDA,boxer,LINEA UNDERWARE HOMBRE,6087004014
0201038480,5087BR T 3XL FRANCIA,,LINEA UNDERWARE HOMBRE,50873XL051
0201038490,5087BR TXXL FRANCIA,,LINEA UNDERWARE HOMBRE,5087XXL051
0201038500,5087BR TXL FRANCIA,,LINEA UNDERWARE HOMBRE,5087EXL051
0201038510,5087BR TS FRANCIA,,LINEA UNDERWARE HOMBRE,5087SMA051
0201038520,5087BR TS ESMERALDA,,LINEA UNDERWARE HOMBRE,5087SMA014
0201038530,5087BR TL FRANCIA,BOXER,LINEA UNDERWARE HOMBRE,5087LAR051
0201038540,5087BR TM FRANCIA,BOXER,LINEA UNDERWARE HOMBRE,5087MED051
0201038560,5092BR TL FLAMINGO,,LINEA UNDERWARE HOMBRE,5092LAR069
0201038570,5092BR TM FLAMINGO,,LINEA UNDERWARE HOMBRE,5092MED069
0201038580,5092BR TS FLAMINGO,,LINEA UNDERWARE HOMBRE,5092SMA069
0201038590,5092BR TXL FLAMINGO,,LINEA UNDERWARE HOMBRE,5092EXL069
0201038600,5092BR TXXL FLAMINGO,,LINEA UNDERWARE HOMBRE,5092XXL069
0201038610,5034BR TL BLANCO,,LINEA UNDERWARE HOMBRE,5034LAR001
0201038620,5034BR TM BLANCO,,LINEA UNDERWARE HOMBRE,5034MED001
0201038630,5034BR TS BLANCO,,LINEA UNDERWARE HOMBRE,5034SMA001
0201038640,5034BR TXL BLANCO,,LINEA UNDERWARE HOMBRE,5034EXL001
0201038650,5051BR TS,,LINEA UNDERWARE HOMBRE,5051SMA069
0201038660,5051BR TM,,LINEA UNDERWARE HOMBRE,5051MED069
0201038670,5051BR TL,,LINEA UNDERWARE HOMBRE,5051LAR069
0201038680,5051BR TXL,,LINEA UNDERWARE HOMBRE,5051EXL069
0201038690,5051BR TS FLUO,,LINEA UNDERWARE HOMBRE,5051SMA084
0201038700,5051BR TM FLUO,,LINEA UNDERWARE HOMBRE,5051MED084
0201038710,5051BR TL FLUO,,LINEA UNDERWARE HOMBRE,5051LAR084
0201038720,5051BR TXL FLUO,,LINEA UNDERWARE HOMBRE,5051EXL084
0201038730,5051BR TS FRANCIA,,LINEA UNDERWARE HOMBRE,5051SMA051
0201038740,5051BR TM FRANCIA,,LINEA UNDERWARE HOMBRE,5051MED051
0201038750,5051BR TL FRANCIA,,LINEA UNDERWARE HOMBRE,5051LAR051
0201038760,5051BR TXL FRANCIA,,LINEA UNDERWARE HOMBRE,5051EXL051
0201038770,5086BR TS FLUO,,LINEA UNDERWARE HOMBRE,5086SMA084
0201038780,5086BR TM FLUO,,LINEA UNDERWARE HOMBRE,5086MED084
0201038790,5086BR TL FLUO,,LINEA UNDERWARE HOMBRE,5086LAR084
0201038800,5086BR TXL FLUO,,LINEA UNDERWARE HOMBRE,5086EXL084
0201038810,5086BR TXXL FLUO,,LINEA UNDERWARE HOMBRE,5086XXL084
0201038820,5086BR T3XL FLUO,,LINEA UNDERWARE HOMBRE,50863XL084
0201038830,5048BR TS FRANCIA,,LINEA UNDERWARE HOMBRE,5048SMA051
0201038840,5048BR TM FRANCIA,,LINEA UNDERWARE HOMBRE,5048MED051
0201038850,5048BR TL FRANCIA,,LINEA UNDERWARE HOMBRE,5048LAR051
0201038860,5048BR TXL FRANCIA,,LINEA UNDERWARE HOMBRE,5048EXL051
0201038870,5048BR TXXL FRANCIA,,LINEA UNDERWARE HOMBRE,5048XXL051
0201038880,5048BR T3XL FRANCIA,,LINEA UNDERWARE HOMBRE,50483XL051
0201038950,5052BR TS GRECIA,BOXER,LINEA UNDERWARE HOMBRE,5052SMA115
0201038960,5052BR TM GRECIA,BOXER,LINEA UNDERWARE HOMBRE,5052MED115
0201038970,5052BR TL GRECIA,BOXER,LINEA UNDERWARE HOMBRE,5052LAR115
0201038980,5052BR TXL GRECIA,BOXER,LINEA UNDERWARE HOMBRE,5052EXL115
0201038990,5052BR TXXL GRECIA,BOXER,LINEA UNDERWARE HOMBRE,5052XXL115
0201039000,5052BR TS JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,5052SMA116
0201039010,5052BR TM JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,5052MED116
0201039020,5052BR TL JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,5052LAR116
0201039030,5052BR TXL JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,5052EXL116
0201039040,5052BR TXXL JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,5052XXL116
0201039050,5052BR TS KENIA,BOXER,LINEA UNDERWARE HOMBRE,5052SMA117
0201039060,5052BR TM KENIA,BOXER,LINEA UNDERWARE HOMBRE,5052MED117
0201039070,5052BR TL KENIA,BOXER,LINEA UNDERWARE HOMBRE,5052LAR117
0201039080,5052BR TXL KENIA,BOXER,LINEA UNDERWARE HOMBRE,5052EXL117
0201039090,5052BR TXXL KENIA,BOXER,LINEA UNDERWARE HOMBRE,5052XXL117
0201039100,5055BR TS BORDO,BOXER,LINEA UNDERWARE HOMBRE,5055SMA085
0201039110,5055BR TM BORDO,BOXER,LINEA UNDERWARE HOMBRE,5055MED085
0201039120,5055BR TL BORDO,BOXER,LINEA UNDERWARE HOMBRE,5055LAR085
0201039130,5055BR TXL BORDO,BOXER,LINEA UNDERWARE HOMBRE,5055EXL085
0201039140,5055BR TS TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5055SMA104
0201039150,5055BR TM TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5055MED104
0201039160,5055BR TL TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5055LAR104
0201039170,5055BR TXL TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5055EXL104
0201039180,5056BR TS CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5056SMA007
0201039190,5056BR TM CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5056MED007
0201039200,5056BR TL CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5056LAR007
0201039210,5056BR TXL CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5056EXL007
0201039220,5056BR TS MOSTAZA,BOXER,LINEA UNDERWARE HOMBRE,5056SMA118
0201039230,5056BR TM MOSTAZA,BOXER,LINEA UNDERWARE HOMBRE,5056MED118
0201039240,5056BR TL MOSTAZA,BOXER,LINEA UNDERWARE HOMBRE,5056LAR118
0201039250,5056BR TXL MOSTAZA,BOXER,LINEA UNDERWARE HOMBRE,5056EXL118
0201039260,5056BR TS NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5056SMA002
0201039270,5056BR TM NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5056MED002
0201039280,5056BR TL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5056LAR002
0201039290,5056BR TXL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5056EXL002
0201039300,5059BR TS CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5059SMA007
0201039310,5059BR TM CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5059MED007
0201039320,5059BR TL CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5059LAR007
0201039330,5059BR TXL CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5059EXL007
0201039340,5059BR TS ORANGE,BOXER,LINEA UNDERWARE HOMBRE,5059SMA105
0201039350,5059BR TM ORANGE,BOXER,LINEA UNDERWARE HOMBRE,5059MED105
0201039360,5059BR TL ORANGE,BOXER,LINEA UNDERWARE HOMBRE,5059LAR105
0201039370,5059BR TXL ORANGE,BOXER,LINEA UNDERWARE HOMBRE,5059EXL105
0201039380,5059BR TS NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5059SMA002
0201039390,5059BR TM NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5059MED002
0201039400,5059BR TL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5059LAR002
0201039410,5059BR TXL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5059EXL002
0201039420,5060BR TS BANANAS,BOXER,LINEA UNDERWARE HOMBRE,5060SMA119
0201039430,5060BR TM BANANAS,BOXER,LINEA UNDERWARE HOMBRE,5060MED119
0201039440,5060BR TL BANANAS,BOXER,LINEA UNDERWARE HOMBRE,5060LAR119
0201039450,5060BR TXL BANANAS,BOXER,LINEA UNDERWARE HOMBRE,5060EXL119
0201039460,5060BR TS POPCORN,BOXER,LINEA UNDERWARE HOMBRE,5060SMA120
0201039470,5060BR TM POPCORN,BOXER,LINEA UNDERWARE HOMBRE,5060MED120
0201039480,5060BR TL POPCORN,BOXER,LINEA UNDERWARE HOMBRE,5060LAR120
0201039490,5060BR TXL POPCORN,BOXER,LINEA UNDERWARE HOMBRE,5060EXL120
0201039500,5061BR TS TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5061SMA104
0201039510,5061BR TM TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5061MED104
0201039520,5061BR TL TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5061LAR104
0201039530,5061BR TXL TURQUESA,BOXER,LINEA UNDERWARE HOMBRE,5061EXL104
0201039540,5061BR TS NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5061SMA002
0201039541,1084BR T95 MENTA,CONJUNTO,LINEA UNDERWARE HOMBRE,1084095121
0201039542,1084BR T100 MENTA,CONJUNTO,LINEA UNDERWARE HOMBRE,1084100121
0201039543,1084BR T105 MENTA,CONJUNTO,LINEA UNDERWARE HOMBRE,1084105121
0201039544,2122BR T90 MENTA,CONJUNTO,LINEA UNDERWARE HOMBRE,2122090121
0201039545,2122BR T95 MENTA,CONJUNTO,LINEA UNDERWARE HOMBRE,2122095121
0201039546,2122BR T100 MENTA,CONJUNTO,LINEA UNDERWARE HOMBRE,2122100121
0201039547,442BR T85 MENTA,CONJUNTO,LINEA UNDERWARE HOMBRE,0442085121
0201039550,5061BR TM NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5061MED002
0201039560,5061BR TL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5061LAR002
0201039570,5061BR TXL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5061EXL002
0201039580,6019BR T4 LEMON,BOXER,LINEA UNDERWARE HOMBRE,6019004106
0201039590,6019BR T6 LEMON,BOXER,LINEA UNDERWARE HOMBRE,6019006106
0201039600,6019BR T8 LEMON,BOXER,LINEA UNDERWARE HOMBRE,6019008106
0201039610,6019BR T10 LEMON,BOXER,LINEA UNDERWARE HOMBRE,6019010106
0201039620,6019BR T12 LEMON,BOXER,LINEA UNDERWARE HOMBRE,6019012106
0201039630,6019BR T14 LEMON,BOXER,LINEA UNDERWARE HOMBRE,6019014106
0201039640,6019BR T4 MELANGE,BOXER,LINEA UNDERWARE HOMBRE,6019004013
0201039650,6019BR T6 MELANGE,BOXER,LINEA UNDERWARE HOMBRE,6019006013
0201039660,6019BR T8 MELANGE,BOXER,LINEA UNDERWARE HOMBRE,6019008013
0201039670,6019BR T10 MELANGE,BOXER,LINEA UNDERWARE HOMBRE,6019010013
0201039680,6019BR T12 MELANGE,BOXER,LINEA UNDERWARE HOMBRE,6019012013
0201039690,6019BR T14 MELANGE,BOXER,LINEA UNDERWARE HOMBRE,6019014013
0201039700,6019BR T4 NEGRO,BOXER,LINEA UNDERWARE HOMBRE,6019004002
0201039710,6019BR T6 NEGRO,BOXER,LINEA UNDERWARE HOMBRE,6019006002
0201039720,6019BR T8 NEGRO,BOXER,LINEA UNDERWARE HOMBRE,6019008002
